base,source,feature,steerage,persona,question,mean_score,stddev_score,score,text
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.5,,87,6.794989558083311,0.8636174592078747,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.5,,88,6.877984612417455,0.6899232916383333,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.5,,89,6.999527726040766,0.038019708903579925,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,0,1.0000002017338514,0.0005158291540016088,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,1,2.075428845286516,0.3826387358042401,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,2,1.0677390646406275,0.2519184860510252,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,3,1.0000000221647274,0.00017571481978544444,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,4,1.000011851659156,0.004113297066724127,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,5,1.0000018966432693,0.001445335504856927,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,6,1.00001049197323,0.0033240689120191762,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,7,1.0678816589662035,0.25256114372034216,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,8,1.0000007036883882,0.001021218826193717,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,9,1.0000080924817205,0.0031792841012876993,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,10,1.0000074671220744,0.0028794010027049493,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,11,2.445916147445808,0.8341236332854646,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,12,6.320557745729846,0.46723491506200343,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,13,,,,Failed due to: Rate limit exceeded
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,14,,,,Failed due to: Rate limit exceeded
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,15,,,,Failed due to: Rate limit exceeded
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,16,,,,Failed due to: Rate limit exceeded
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,17,1.0004293646380387,0.02851694816384833,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,18,1.000461956264776,0.022748223826288067,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,19,1.0000001208000049,0.0003642902298947807,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,20,1.0000039797174285,0.0020840243132817012,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,21,1.000000030755646,0.00019764662932218255,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,22,1.0000002244711588,0.0006052356109001511,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,23,1.0000549909895151,0.009104644726654915,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,24,1.000001508027094,0.0013049484554090774,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,25,1.6281868279977665,0.4976702334701511,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,26,1.0000002265117274,0.0005738678063249446,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,27,1.0000007996323113,0.0010124595034898007,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,28,1.0000000259015502,0.00019272531021149436,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,29,1.0000026761741851,0.0019194511805355676,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,30,1.0000000641996023,0.00026380916301212777,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,31,1.000000481395847,0.0007316674837284343,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,32,1.000120168893267,0.011852849926816332,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,33,1.0000000394436432,0.00022503695018023467,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,34,3.2510098762398925,1.0433875808668551,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,35,1.00320479902849,0.057014150567099256,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,36,1.0000013620857733,0.0012650443290311794,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,37,1.0000005326978925,0.0007548330531460811,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,38,6.614872562425594,1.1534492855551224,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,39,1.0000000507399711,0.0002849342206681552,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,40,6.939901776853318,0.23777768629525622,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,41,6.999963471633328,0.0064952697560724144,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,42,6.46875325228694,0.4991482955751648,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,43,6.998678253568539,0.051017417333765906,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,44,6.9999965076546635,0.0021156916847324308,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,45,1.8958588409015789,0.4207523328983101,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,46,2.0016849269700043,0.08518849946716335,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,47,2.037938120710061,0.28302606442821165,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,48,6.232387434194889,1.416430233627681,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,49,3.407094794541327,2.2812683612672444,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,50,6.94899341305413,0.46566342436964064,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,51,6.7283296376929345,1.2356485845762863,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,52,2.2231717936469577,1.244659128481032,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,53,6.9975193096467,0.05011909349312159,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,54,2.5284534617656624,1.4825721153361058,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,55,5.878971872645103,0.6531163019631155,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,56,1.7889088503597839,0.7180274285946988,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,57,6.470434219919827,1.1328089973970095,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,58,6.999948301779796,0.007269270337134113,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,59,1.9720509798115722,0.27958374741286546,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,60,6.70566916899998,0.45594380620079245,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,61,6.681567102392408,1.2835041006345909,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,62,6.984093144071856,0.12512222889308947,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,63,6.99132503679763,0.09397320973612908,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,64,1.4776809818057257,0.5200291604164755,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,65,6.974039811691026,0.15905481247192316,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,66,2.2852321722630125,0.7597519337804374,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,67,6.937663747878689,0.3814235479248216,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,68,3.9920953605117173,0.1441304486490358,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,69,2.1076021542192858,0.5383483733571278,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,70,1.0608713967670675,0.2421692279033316,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,71,6.996396176955688,0.06028308529527837,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,72,6.591336730699442,1.3337753252318314,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,73,6.430512912773264,1.3531582127421773,5.0,5
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,74,4.9560835483001435,2.4579613026299865,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,75,6.9999337458330775,0.008199337720612194,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,76,6.810237331818509,0.9685872555683865,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,77,6.8664975755515885,0.60920813860595,5.0,5
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,78,6.939647715443592,0.23901706769249367,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,79,6.991404577857658,0.09255688754770454,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,80,1.0008409429859197,0.03020579780042162,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,81,6.078921981261318,2.027228969226662,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,82,6.928925296232199,0.2793456510163877,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,83,6.940848557447431,0.5917169778077942,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,84,6.99682526343302,0.05632532837896219,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,85,2.2058502463468868,0.698296036361167,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,86,6.999984931541418,0.005567776038898923,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,87,6.814442680665168,0.9007689383575194,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,88,4.938220842940008,2.443904428433273,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.3,,89,6.9996792123295455,0.029939986881387874,7.0,7
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,0,1.0000002822335974,0.000599191670665328,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,1,2.217196798568055,0.6200162403866936,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,2,1.2230351322388868,0.41694325593540804,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,3,1.0000000120425134,0.00012935989626111915,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,4,1.0000090256586718,0.003537392621472251,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,5,1.0000018337460932,0.001392162906850512,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,6,1.0000020620048227,0.001471087878995989,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,7,1.0375172413473162,0.19075206310631873,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,8,1.0000009022600125,0.0010929361593595701,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,9,1.0000060492394602,0.0028643457224250468,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,10,1.0000024577275035,0.001666468715509656,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,11,2.240896474446925,0.6510224630267016,4.0,4
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,12,6.201437176264981,0.4018964998275099,6.0,6
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,13,1.0000000471531645,0.00023580590559708724,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,14,1.0000000416746615,0.00022162050284867338,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,15,1.0000001447775462,0.0004131972623463239,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,16,1.0000004975642283,0.0008131940450274792,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,17,1.0002287195710324,0.02212465430058145,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,18,1.0000918476930318,0.010215876363303867,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,19,1.0000000744817235,0.0002895360924583159,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,20,1.0000021381226833,0.001535542636682319,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,21,1.000000023273342,0.00017082200912213447,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,22,1.00000033744319,0.0006739930222976958,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,23,1.0000451959557328,0.008003679596273192,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,24,1.000001129889893,0.0011032696076523013,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,25,1.5375996960695846,0.513662609577701,2.0,2
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,26,1.0000001524183686,0.0004676107918868354,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,27,1.0000003950168357,0.0006805211083318437,1.0,1
meta-llama/Llama-3.3-70B-Instruct,GGB,collective benefit and social good,-0.2,,28,1.0000000155146258,0.00014706041016655436,1.0,1
