base,source,feature,steerage,persona,question,mean_score,stddev_score,score,text
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,14,1.0000000690395638,0.00034515830685516674,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,15,1.000002021406857,0.0016297349540597816,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,16,1.0000192946701112,0.00500786673747729,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,17,1.012249623085004,0.1722734050206349,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,18,1.0067772391773773,0.08836148713758667,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,19,1.000000843861166,0.0010550285483879028,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,20,1.0000297522701997,0.006577247850985389,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,21,1.00000035888009,0.0007651935705187666,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,22,1.0000018453384965,0.0017351370915343939,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,23,1.0005304645906257,0.02779679933818522,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,24,1.0000204815257379,0.004999461306113795,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,25,2.0565977361327077,0.777199631595047,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,26,1.0000029276084752,0.0020542390168881266,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,27,1.0000068534672715,0.002935215022597982,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,28,1.0000002812841737,0.0007287295968562201,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,29,1.0000189312016428,0.005718502492792967,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,30,1.000000285150286,0.0006475536098226344,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,31,1.0000175275320777,0.004553437514835563,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,32,1.016360653073176,0.170190823098205,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,33,1.0000003130002932,0.0006953506313519591,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,34,3.6134216781344297,0.6901588928838646,3,3
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,35,1.0101151883541113,0.10815185281525677,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,36,1.0000167781161762,0.0046121307821786525,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,37,1.000001719485468,0.0013868263444198538,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,38,5.668293400610722,0.8114411622012385,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.5,,39,1.0000000840473733,0.00040398126158171596,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,0,1.0000076803714308,0.003294347950648656,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,1,3.986455551765271,0.1236704496820975,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,2,1.7337824277320282,0.4895856868607071,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,3,1.000000099181828,0.00040796277852212567,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,4,1.0000816574097031,0.01241864827437492,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,5,1.0000357778477966,0.006401942681903893,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,6,1.0000420078797216,0.006652706519777977,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,7,1.793185025280974,0.8301739965404717,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,8,1.0000057311796011,0.00315147026439841,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,9,1.000064657910802,0.010281050454629414,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,10,1.0000783604278012,0.00974227266042132,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,11,3.981906705257691,0.13827971615225598,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,12,5.977462680029581,0.1549628718505818,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,13,1.0000003922656084,0.0007138021396072926,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,14,1.0000000690395638,0.00034515830685516674,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,15,1.000002021406857,0.0016297349540597816,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,16,1.0000192946701112,0.00500786673747729,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,17,1.012249623085004,0.1722734050206349,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,18,1.0067772391773773,0.08836148713758667,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,19,1.000000843861166,0.0010550285483879028,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,20,1.0000297522701997,0.006577247850985389,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,21,1.0000005148887303,0.0009432812949037582,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,22,1.0000018453384965,0.0017351370915343939,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,23,1.0005304645906257,0.02779679933818522,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,24,1.0000261752652022,0.005917820281989235,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,25,2.0565977361327077,0.777199631595047,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,26,1.0000073855042542,0.003430330174279575,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,27,1.0000068534672715,0.002935215022597982,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,28,1.0000001094794273,0.00044101737498533985,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,29,1.0000189312016428,0.005718502492792967,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,30,1.0000003954068268,0.0007476407072519976,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,31,1.00000798502209,0.0030499023401329276,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,32,1.1166608834822618,0.447186612896938,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,33,1.0000003130002932,0.0006953506313519591,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,34,3.697588973591026,0.5302200525156863,3,3
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,35,1.0196331634208513,0.14489212990726458,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,36,1.0000167781161762,0.0046121307821786525,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,37,1.000001719485468,0.0013868263444198538,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,38,5.668293400610722,0.8114411622012385,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.3,,39,1.0000000840473733,0.00040398126158171596,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,0,1.0000076803714308,0.003294347950648656,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,1,3.9466834796709356,0.22894871500701539,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,2,1.7337824277320282,0.4895856868607071,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,3,1.0000001531448413,0.0005368328254371994,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,4,1.0000816574097031,0.01241864827437492,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,5,1.0000329767817302,0.006552981326757582,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,6,1.0000420078797216,0.006652706519777977,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,7,1.793185025280974,0.8301739965404717,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,8,1.000005987155832,0.0033609566633058387,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,9,1.000064657910802,0.010281050454629414,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,10,1.0000783604278012,0.00974227266042132,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,11,3.981906705257691,0.13827971615225598,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,12,5.977462680029581,0.1549628718505818,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,13,1.0000003922656084,0.0007138021396072926,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,14,1.0000000690395638,0.00034515830685516674,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,15,1.000002021406857,0.0016297349540597816,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,16,1.0000192946701112,0.00500786673747729,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,17,1.012249623085004,0.1722734050206349,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,18,1.0067772391773773,0.08836148713758667,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,19,1.000000843861166,0.0010550285483879028,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,20,1.0000297522701997,0.006577247850985389,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,21,1.00000035888009,0.0007651935705187666,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,22,1.0000018453384965,0.0017351370915343939,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,23,1.0005304645906257,0.02779679933818522,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,24,1.0000204815257379,0.004999461306113795,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,25,2.0565977361327077,0.777199631595047,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,26,1.0000029276084752,0.0020542390168881266,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,27,1.0000068534672715,0.002935215022597982,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,28,1.0000002812841737,0.0007287295968562201,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,29,1.0000189312016428,0.005718502492792967,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,30,1.000000285150286,0.0006475536098226344,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,31,1.00000798502209,0.0030499023401329276,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,32,1.0052698091682788,0.08865788436241591,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,33,1.0000003130002932,0.0006953506313519591,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,34,3.6134216781344297,0.6901588928838646,3,3
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,35,1.0101151883541113,0.10815185281525677,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,36,1.0000167781161762,0.0046121307821786525,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,37,1.000001719485468,0.0013868263444198538,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,38,5.668293400610722,0.8114411622012385,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.2,,39,1.0000000840473733,0.00040398126158171596,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,0,1.0000076803714308,0.003294347950648656,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,1,3.9466834796709356,0.22894871500701539,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,2,1.132079301543214,0.35867919420957084,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,3,1.000000099181828,0.00040796277852212567,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,4,1.0000816574097031,0.01241864827437492,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,5,1.0000329767817302,0.006552981326757582,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,6,1.0000420078797216,0.006652706519777977,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,7,1.793185025280974,0.8301739965404717,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,8,1.0000037713383534,0.002559929243104858,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,9,1.000064657910802,0.010281050454629414,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,10,1.0000783604278012,0.00974227266042132,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,11,3.981906705257691,0.13827971615225598,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,12,5.977462680029581,0.1549628718505818,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,13,1.0000004312392594,0.0007360468140617914,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,14,1.0000000690395638,0.00034515830685516674,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,15,1.000002021406857,0.0016297349540597816,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,16,1.000053741121954,0.008414348648000426,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,17,1.012249623085004,0.1722734050206349,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,18,1.0067772391773773,0.08836148713758667,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,19,1.0000007945464182,0.0010493961395255005,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,20,1.0000297522701997,0.006577247850985389,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,21,1.00000035888009,0.0007651935705187666,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,22,1.0000018453384965,0.0017351370915343939,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,23,1.0005304645906257,0.02779679933818522,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,24,1.0000204815257379,0.004999461306113795,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,25,1.953769173996512,0.8884321921322432,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,26,1.0000050280560069,0.00293921907915494,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,27,1.0000068534672715,0.002935215022597982,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,28,1.0000002812841737,0.0007287295968562201,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,29,1.0000189312016428,0.005718502492792967,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,30,1.000000285150286,0.0006475536098226344,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,31,1.00000798502209,0.0030499023401329276,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,32,1.0052698091682788,0.08865788436241591,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,33,1.000002408393056,0.0018604789284417925,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,34,3.6134216781344297,0.6901588928838646,3,3
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,35,1.0101151883541113,0.10815185281525677,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,36,1.0000167781161762,0.0046121307821786525,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,37,1.000001085020502,0.0011869655281449695,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,38,5.814819341934976,0.5892004741020695,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,-0.1,,39,1.000000113555191,0.0004434045437527055,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,0,1.0000039480710041,0.002436920846679247,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,1,3.9466834796709356,0.22894871500701539,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,2,1.4821218224104118,0.5870184516210994,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,3,1.000000099181828,0.00040796277852212567,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,4,1.000062904671081,0.010894822472001322,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,5,1.000042073123825,0.007869091705020962,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,6,1.0000692588231912,0.008542751725577473,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,7,1.793185025280974,0.8301739965404717,2,2
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,8,1.0000057311796011,0.00315147026439841,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,9,1.000064657910802,0.010281050454629414,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,10,1.0000783604278012,0.00974227266042132,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,11,3.981906705257691,0.13827971615225598,4,4
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,12,5.977462680029581,0.1549628718505818,6,6
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,13,1.0000003922656084,0.0007138021396072926,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,14,1.0000000690395638,0.00034515830685516674,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,15,1.000002021406857,0.0016297349540597816,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,16,1.0000192946701112,0.00500786673747729,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,17,1.012249623085004,0.1722734050206349,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_IHonly,Altruistic and selfless behavior or intentions,0.0,,18,1.0067772391773773,0.08836148713758667,1,1
